argument_id;chunk;topic;topic_prob;embedding;polarity_score
208;I like the way the shoes fit around my ankle , as many shoes are uncomfortable because they come up too high in the back .  ;12;0.7842703688347412;[7.379096984863281, -2.532881498336792, -1.1797150373458862, 5.188394546508789, 4.115618705749512];0.11200000000000002
208;Try them !;0;1.0;[4.626595973968506, 1.399274468421936, -0.7961187362670898, 4.680307388305664, 6.613941192626953];0.0
209;There is about a 1/2 inch of extra space from the tip of my big toe to the front of the shoe .;12;1.0;[7.0305023193359375, -2.625260353088379, -0.9861499667167664, 5.4527974128723145, 3.9364240169525146];0.0
209;That 's okay , though .;-1;0.0;[6.0425238609313965, -0.03173486143350601, -0.3142628073692322, 5.184592247009277, 5.786835670471191];0.5
209;so it does n't feel too big , even if it does make your foot look a bit long;12;1.0;[7.039585113525391, -2.6190032958984375, -0.9852809906005859, 5.459701061248779, 3.88866925239563];-0.025
209;"I usually wear socks , . 

";2;0.0;[8.308228492736816, -2.154090642929077, -1.93937087059021, 5.854838848114014, 4.148074626922607];-0.25
209;the sole has plenty of grip , even on a slippery floor .;2;0.0;[8.329690933227539, -2.0451929569244385, -1.556148648262024, 5.246982097625732, 4.574811935424805];0.0
209;The colors are vibrant , and;10;1.0;[7.281797409057617, -0.4290998876094818, 0.10367593169212341, 5.370649814605713, 6.276539325714111];0.16666666666666666
209;"they are comfortable . 

";3;1.0;[8.785008430480957, -0.27996745705604553, -0.5443439483642578, 6.3396220207214355, 5.326840877532959];0.4
209;I wore them for most of the day and;21;1.0;[7.521385669708252, -0.8921186923980713, -2.3855180740356445, 6.4261369705200195, 4.300592422485352];0.5
209;Overall , I 'm very pleased with this shoe .;11;0.9281517852382998;[7.955389976501465, -1.872068166732788, -2.0136849880218506, 4.786937236785889, 5.302834987640381];0.325
210;Got them for my girlfriend .;13;1.0;[5.744241714477539, -0.1090422198176384, -3.2901437282562256, 5.069869041442871, 5.987049579620361];0.0
210;She loves them .;13;0.8211424220551747;[5.3146443367004395, 0.10883535444736481, -3.688906669616699, 5.036899089813232, 6.133945941925049];0.0
210;Says it 's like wearing slippers because they are incredibly light .;21;0.0;[8.652713775634766, -1.9394193887710571, -2.0564112663269043, 4.78912878036499, 4.6917009353637695];0.4
211;Serves intended purpose;-1;0.0;[6.33083963394165, -1.302422046661377, 0.4009475111961365, 5.135536193847656, 5.467065334320068];0.0
212;They are super comfortable .;3;1.0;[8.738321304321289, -0.35579222440719604, -0.6381419897079468, 6.278716564178467, 5.395210266113281];0.3666666666666667
212;Loving them .;0;1.0;[5.113633155822754, 1.2100253105163574, -0.7415562868118286, 5.135432720184326, 6.1712141036987305];0.6
213;I have gotten so many compliments on the blue color and look of this shoe .  ;23;0.9193302288319106;[7.031412601470947, -0.8066900372505188, -2.8250575065612793, 4.724018096923828, 6.190740585327148];0.25
213;It is super comfortable .  ;7;1.0;[9.303812026977539, -0.00975601002573967, 0.5343508124351501, 7.157395839691162, 5.009504318237305];0.3666666666666667
213;The grip is wonderful for my indoor gym cross training classes .  ;6;0.6816429910962465;[9.032559394836426, -0.713203489780426, -2.160008668899536, 5.585824012756348, 3.8011765480041504];0.5
213;I always order a half size larger in Nike brand shoes and thy fit perfectly as I did with this shoe .;2;0.5980194437699489;[5.867502212524414, -2.5525782108306885, -0.5657339096069336, 5.431582450866699, 4.1082048416137695];0.30833333333333335
214;not much cushioning in the footbed;-1;0.0;[8.785653114318848, -0.7493951320648193, -0.4881177246570587, 6.449672222137451, 4.521313190460205];-0.1
214;Fit is fine , but .;1;1.0;[6.475759029388428, -1.5275046825408936, 0.9851163625717163, 5.177778720855713, 5.6730217933654785];0.4083333333333333
214;The first time wearing them on a long walk I developed a blister on the bottom of my foot .;4;0.6865961232413668;[7.745945930480957, -1.7195096015930176, -2.0860586166381836, 6.384718418121338, 4.028909206390381];0.10000000000000002
215;Perfect for the gym , could use a little more support in the toe area but very comfortable and light .;12;0.0;[8.31933307647705, -1.9125697612762451, -1.8072589635849, 4.820444583892822, 4.582711696624756];0.4465
215;Fit true to size .;27;1.0;[6.075456619262695, -2.290360689163208, 0.6349026560783386, 5.122364521026611, 4.919381618499756];0.375
216;provided no support;20;0.9833085906260779;[7.446419715881348, 0.1577010303735733, -0.4008762836456299, 5.946074962615967, 4.156619548797607];0.0
216;Meh , felt very comfortable but .;7;1.0;[9.383050918579102, -0.05535631999373436, 0.5830922722816467, 7.290515422821045, 4.945164203643799];0.52
216;Seem like a good option for walking around in the summer but not for aerobics or lateral movements;6;0.8495405325972839;[8.720743179321289, -0.4540099799633026, -2.2236382961273193, 5.807206630706787, 3.7252888679504395];0.7
217;Love these !;0;0.5092550241314416;[5.433097839355469, 0.7045361995697021, -0.6307514309883118, 4.730891227722168, 6.6698713302612305];0.625
217;comfortable;18;0.8654992516994944;[9.760391235351562, -0.5540062189102173, 1.4068646430969238, 7.902859210968018, 4.878939628601074];0.4
217;Super light and !;8;1.0;[8.114274978637695, 0.925165593624115, 0.5958156585693359, 5.769031047821045, 5.522648811340332];0.41666666666666663
218;Loved the products and services ! !;5;0.8394479176404243;[5.434953689575195, -0.10920115560293198, -0.20740985870361328, 5.837767124176025, 5.2872467041015625];1.0
219;It 's hard to find a lightweight athletic shoe with a wide toe box .;12;0.7090548640037213;[7.214229106903076, -2.585078716278076, -1.254716157913208, 5.131422996520996, 3.8862133026123047];-0.19583333333333336
219;This shoe has that .;19;0.9755276619223582;[7.576747417449951, -1.9976340532302856, -1.3052823543548584, 4.924018859863281, 4.944856643676758];0.0
219;I am happy with the support for walking and everyday wear .;21;0.0;[8.674448013305664, -1.0428533554077148, -1.967981219291687, 5.341142654418945, 4.556400299072266];0.30000000000000004
219;I would n't run in them .;15;0.0;[8.57165813446045, -0.8386762738227844, -2.0420186519622803, 5.826898097991943, 3.928504705429077];0.0
219;Now I just have to stock up on as many pair as I can afford before Nike discontinues them :) .;17;0.9894712370396228;[7.068274021148682, -1.4265189170837402, -2.7769508361816406, 4.749451637268066, 4.917967796325684];0.5
219;Do n't you hate when that happens ?;-1;0.0;[7.077498435974121, -0.8723455667495728, -0.43638306856155396, 6.19327974319458, 4.6611738204956055];-0.8
220;The shoes are amazing , very comfortable and fit as expected highly recommended .;11;0.9439796953195687;[8.24699878692627, -1.7207752466201782, -2.184706926345825, 4.947731971740723, 5.153210163116455];0.31599999999999995
220;:);14;0.3161920549143934;[5.682889461517334, 0.6066312193870544, 0.6811717748641968, 6.077468395233154, 6.4392547607421875];0.5
221;Super comfy ! !;7;0.5760262339256804;[9.096693992614746, -0.15080836415290833, 0.5799097418785095, 6.932533264160156, 5.190278053283691];0.5208333333333333
222;I needed a wide size , that option was not available .;6;0.0;[6.168466091156006, -2.349428415298462, -0.3411734104156494, 5.418173789978027, 4.157321453094482];-0.15000000000000002
222;So I went up a half size bigger hoping that would work .;2;0.6190622805686077;[5.844418048858643, -2.2571401596069336, -0.2703189253807068, 5.563474655151367, 4.201352596282959];-0.08333333333333333
222;I am   able to wear them .;21;1.0;[7.572297096252441, -0.7191020846366882, -2.354896306991577, 6.409605503082275, 4.568195343017578];0.5
222;It 's not quite comfortable but;3;0.0;[9.520637512207031, -0.3404633402824402, 0.9811483025550842, 7.617342472076416, 4.908118724822998];0.4
222;I like the shoes .;1;0.0;[6.9084906578063965, -0.7042484879493713, -2.9335386753082275, 4.874456405639648, 6.111607074737549];0.0
223;Look great;1;1.0;[6.921769142150879, -1.2654510736465454, 1.1104345321655273, 5.03678560256958, 6.227349281311035];0.8
224;I love these shoes .;25;0.0;[6.8905158042907715, -0.6870426535606384, -2.93827223777771, 4.8867011070251465, 6.10908317565918];0.5
224;when it comes to Nikes , I do n't need all the cool colors;17;1.0;[6.9540510177612305, -1.6072421073913574, -2.501121997833252, 4.772788047790527, 4.8975749015808105];0.35
224;so these look amazing and feel amazing , like they were made for my feet;1;0.0;[8.283897399902344, -2.1506221294403076, -2.280001163482666, 5.402428150177002, 4.847387790679932];0.6000000000000001
224;I am rather basic , .;8;0.8751134431908867;[7.978425025939941, 0.9507569670677185, 0.5505117774009705, 5.79022216796875, 5.429131984710693];0.0
224;I definitely suggest purchasing them .;24;1.0;[4.914486885070801, 0.2707784175872803, -0.6521761417388916, 5.936598777770996, 5.482802867889404];0.0
225;comfy;7;0.0;[9.422147750854492, -0.4087100625038147, 1.0377496480941772, 7.475215435028076, 4.981637954711914];0.0
225;Cute and .;10;0.6357088493138122;[6.90081262588501, 0.14153558015823364, 0.6705723404884338, 5.631362438201904, 6.223624229431152];0.5
225;Sleek design .;12;0.0;[7.260458469390869, -0.5190778970718384, 0.5266970992088318, 5.46417236328125, 5.728308200836182];0.0
225;My only complaint is the fly wire loosens up and my shoe sometimes slips off my heels during heavy sled runs .;22;0.0;[8.175088882446289, -1.8692184686660767, -2.056030511856079, 5.103586196899414, 4.311779975891113];0.075
225;I have two pairs of this style .;16;1.0;[6.841079235076904, -0.6677897572517395, -2.4457576274871826, 5.392071723937988, 5.63966703414917];0.0
226;I love them !;0;1.0;[4.700620174407959, 1.4155418872833252, -0.8598974347114563, 4.6635637283325195, 6.692422866821289];0.625
227;normally Nike fits small so we go up a half size .;2;0.5130868380209516;[6.153488636016846, -2.664999008178711, -0.842220664024353, 5.392241477966309, 3.920085906982422];-0.08888888888888889
227;These actually fit to my wife 's appropriate size .;1;1.0;[6.308817386627197, -1.923661708831787, 0.5178754329681396, 4.813840866088867, 5.513047695159912];0.45
227;So be ware when you order .;5;0.5837393486610404;[5.606717586517334, -1.026759386062622, 0.43423181772232056, 5.796961784362793, 5.089853763580322];0.0
228;love these shoes .;23;1.0;[7.494313716888428, -1.0517305135726929, -2.839589834213257, 4.457662582397461, 6.157349586486816];0.5
228;use them to workout inside and to work;6;0.8661318590056413;[8.412165641784668, -0.3421400189399719, -2.3783562183380127, 5.990002632141113, 3.6467881202697754];0.0
229;I own multiple shoes in this brand .;2;0.0;[7.190110683441162, -1.0242068767547607, -2.640294075012207, 5.073517799377441, 5.219274044036865];0.3
229;I was shocked at how small these shoes were , not true at all to size , and;27;0.0;[6.288325786590576, -2.4556610584259033, -0.8088881969451904, 5.197210788726807, 4.2335076332092285];-0.375
229;The quality could have been better , in my opinion -- very little support from the upper .;20;0.0;[6.632998943328857, -0.7684732675552368, 0.29187193512916565, 5.511961460113525, 5.578817844390869];0.08541666666666665
230;Great shoes - was looking for something to replace my barefeet so I can wear orthotics while kickboxing .;9;0.7533944428944916;[8.51188850402832, -1.4246270656585693, -2.8692128658294678, 4.729984760284424, 4.585734844207764];0.8
230;hug my feet comfortably and have a thinner upper so I can still feel the bag when I kick;3;0.0;[7.344635486602783, -2.501671314239502, -1.275176763534546, 5.501504421234131, 3.845078468322754];0.2
230;they have good lateral stability .;6;0.0;[8.683335304260254, -0.6221410036087036, -0.7959173321723938, 6.051344394683838, 4.581784725189209];0.7
230;These are light weight , AND;8;0.810311281637554;[8.332612037658691, 0.846301794052124, 0.3215307891368866, 5.871588230133057, 5.262717247009277];0.4
230;My feet are on the narrow side so it 's hard to find shoes that are snug enough .;12;0.975882257692742;[7.149951934814453, -2.6094229221343994, -1.1475797891616821, 5.394275665283203, 3.8117659091949463];-0.1638888888888889
230;These are perfect .;0;0.4116500325700401;[5.6247148513793945, 0.2726673483848572, -0.32077160477638245, 4.788636684417725, 6.4453511238098145];1.0
230;Oh , and they are really cute too .;0;0.6559324109586488;[5.164063930511475, 1.2475793361663818, -0.521370530128479, 5.030492305755615, 6.5257887840271];0.5
231;They fit perfectly .;1;1.0;[6.248298168182373, -1.9824715852737427, 0.5924793481826782, 4.63028621673584, 5.550987720489502];0.7
231;These shoes are great for walking - so very comfortable .;11;0.9742030231631794;[8.505889892578125, -1.7443218231201172, -2.3549442291259766, 4.98561429977417, 4.910351753234863];0.66
231;Love them .;0;1.0;[5.100643634796143, 1.2154994010925293, -0.7203006744384766, 5.152402400970459, 6.162161827087402];0.5
232;comfy;7;0.0;[9.392110824584961, -0.38544055819511414, 1.0181506872177124, 7.445137023925781, 5.00930118560791];0.0
232;Good fit and .  ;1;1.0;[6.73297119140625, -1.2755472660064697, 0.9550783634185791, 5.096940994262695, 6.004333019256592];0.55
232;Not so cushiony so definetly better for training and not for running or aerobics .;6;0.7977530702823693;[8.784920692443848, -0.48787763714790344, -2.1301989555358887, 5.8778581619262695, 3.7462966442108154];0.5
232;Bought size 8 which is my usual size .;2;0.9577043276302253;[5.420815467834473, -2.6420481204986572, -0.31779226660728455, 5.538225173950195, 3.9435946941375732];-0.25
233;comfortable;18;1.0;[9.722673416137695, -0.5182324051856995, 1.3698666095733643, 7.865309238433838, 4.912746429443359];0.4
233;Light weight and;8;0.9179154971084517;[8.252378463745117, 0.9421992897987366, 0.46102920174598694, 5.829742908477783, 5.373895645141602];0.4
234;I was wearing running shoes for cardio dance classes at the gym because I thought they would be sufficient .;9;0.7986742340148678;[8.441356658935547, -1.123246669769287, -2.6561059951782227, 5.222750663757324, 4.052136421203613];0.0
234;found out cross trainers would be more appropriate which is how I ended up buying this pair;1;0.0;[8.55447006225586, -1.2065460681915283, -2.91741681098938, 4.99403190612793, 4.316364288330078];0.3333333333333333
234;After getting 2 blood blisters I did some research and .;4;0.8042566331178981;[7.859312057495117, -1.8920176029205322, -2.0050101280212402, 6.494439601898193, 3.876612424850464];0.0
234;They are slightly longer in look then I   would like but I think that is typical of cross trainers .;1;0.0;[6.884032249450684, -2.539022207260132, -0.4957673251628876, 5.174170970916748, 4.129070281982422];-0.1111111111111111
234;Also , the lacing is done in a way that allows you to tie too tightly if you 're not careful ( my toes were tingling during one particular work out when I had done this ) .;2;0.0;[7.927441596984863, -1.9729279279708862, -1.8218721151351929, 5.6915154457092285, 3.983072519302368];0.0126984126984127
234;Other then that I am very happy with the shoes .;24;0.0;[7.93283748626709, -1.911659836769104, -1.751663327217102, 4.932933330535889, 5.3333001136779785];0.4375
235;they were actually very roomy .  ;16;0.0;[8.387632369995117, -0.6248330473899841, -0.5325074195861816, 6.282544136047363, 4.892462253570557];0.2
235;Nikes usually run small and I 'm a 7.5 , so I ordered these in an 8 and;2;0.6216615523354106;[5.673812389373779, -2.692434072494507, -0.5429319143295288, 5.448995590209961, 3.9244866371154785];-0.25
235;they are definitely bright orange / coral and not bright crimson like the description said .  ;10;0.0;[7.144851207733154, -1.0554921627044678, -0.9007422924041748, 5.222016334533691, 5.768238067626953];0.17500000000000002
235;I love them but;0;1.0;[5.153857231140137, 1.1924083232879639, -0.7569100260734558, 5.065577507019043, 6.22869348526001];0.5
235;instead I use them for running .;6;0.8661318590056413;[8.52322769165039, -0.5319409370422363, -2.2616264820098877, 5.983941555023193, 3.5632810592651367];0.0
235;I thought they 'd be more red in hue to wear with my Ohio State clothes , but;10;0.0;[6.965414047241211, -0.7027336955070496, -1.3964310884475708, 5.3237833976745605, 5.841791152954102];0.25
236;Color was not at all what i expected .  ;10;0.7691676306666855;[7.0035481452941895, -0.6509019136428833, -0.31642937660217285, 5.2648773193359375, 6.051281452178955];-0.1
236;It was more orange then red .  ;10;0.6211267687211723;[7.068803310394287, -0.8737711906433105, -0.6625422239303589, 5.234017372131348, 5.908930778503418];0.25
236;Not sure that I am going to keep them .;16;0.0;[7.44466495513916, -0.39927029609680176, -1.4778108596801758, 5.9640936851501465, 5.03256893157959];-0.25
237;Perfect fit !;1;0.0;[6.231717109680176, -1.4975320100784302, 0.9067886471748352, 4.812234401702881, 6.000675201416016];0.75
237;on sale;5;0.6776144121653328;[5.657195568084717, -0.3058040738105774, -0.2155807912349701, 5.641285419464111, 5.322903156280518];0.0
237;Brand new in new box completely perfect condition and ! ! !;23;0.0;[7.359065055847168, -0.8727785348892212, -2.5111029148101807, 4.542251110076904, 5.9494428634643555];0.42424242424242425
237;Awesome !;14;0.8269797293810955;[5.416064262390137, 0.16857348382472992, 1.1172542572021484, 5.9082818031311035, 6.258878231048584];1.0
237;Highly reccomend !;24;1.0;[4.743174076080322, 0.4146203100681305, -0.6279692649841309, 6.022742748260498, 5.537674427032471];0.2
237;Super cute shoes .;22;1.0;[7.855025291442871, -1.3404836654663086, -2.5982882976531982, 4.0691237449646, 6.33242130279541];0.41666666666666663
238;Squeaky;-1;0.0;[8.959707260131836, -0.3995097577571869, 0.7370254993438721, 7.054804801940918, 5.057616710662842];0.0
239;If you wear Nike on the regular , then you should pretty much know your size .;2;0.5663767950407781;[5.921523571014404, -2.696680784225464, -0.8084002733230591, 5.329784870147705, 3.907679796218872];0.15
239;it fit just as expected .;1;0.9840180957710595;[6.126368522644043, -1.5435987710952759, 0.6811233162879944, 4.858461856842041, 5.701003074645996];0.15000000000000002
239;I wear only 7 's in Nike , and;2;0.0;[5.627014636993408, -2.9423787593841553, -0.9058763384819031, 5.3671698570251465, 3.7044289112091064];0.0
239;love them all;0;1.0;[5.06569242477417, 1.2811415195465088, -0.7806527018547058, 5.138500213623047, 6.178694248199463];0.5
239;I have many of the trail runner generations , and .;15;0.0;[7.423652648925781, -0.8300656676292419, -2.4898879528045654, 5.350135803222656, 4.944148540496826];0.5
239;they 're my go to sneakers for the gym use , or casual wear .;9;1.0;[8.273185729980469, -1.2588551044464111, -2.771238327026367, 4.980044841766357, 4.618229866027832];-0.5000000000000001
239;I have a pair I used mostly for casual wear that have lasted about 5 years .;9;0.0;[7.524538040161133, -0.4615457355976105, -2.205467462539673, 5.800895690917969, 4.665904521942139];-5.551115123125783e-17
239;Another pair that I used for cross fit / outdoor runs that lasted a little over a year ( very vigorous daily use ) .;9;0.0;[7.970253944396973, -0.5027359127998352, -2.3828632831573486, 5.675545692443848, 4.304296970367432];0.0825
239;All in all , these shoes are great for me .;22;0.0;[8.052286148071289, -1.7649370431900024, -2.193016290664673, 4.917145729064941, 5.260045528411865];0.8
239;They 're lightweight , and comfortable .;3;0.5702749775630428;[8.705269813537598, 0.0742504894733429, -0.4515703022480011, 6.177733421325684, 5.018350601196289];0.4
240;cushion;-1;0.0;[8.859777450561523, -0.7491106986999512, -0.34311148524284363, 6.575143337249756, 4.501791000366211];0.0
240;Great arch support and both for the heel and ball of the foot .;20;0.0;[8.6941499710083, -1.4883716106414795, -1.862076997756958, 4.975616455078125, 4.395109176635742];0.8
240;Great aerobic shoe !;22;0.0;[8.259321212768555, -1.3184736967086792, -2.9014830589294434, 4.694549083709717, 5.032616138458252];1.0
241;Good quality , perfect fit .  ;1;1.0;[6.612228870391846, -1.328020453453064, 0.8822146654129028, 5.082493305206299, 5.917351722717285];0.7000000000000001
241;It 's a Nike !;17;0.0;[7.709434986114502, -1.3664789199829102, -2.801347494125366, 4.414257526397705, 5.607546806335449];0.0
242;purchased 8.5 for a more comfortable feel , considering shrinkage as a result of perspiration;2;1.0;[5.377358913421631, -2.7095999717712402, -0.31928113102912903, 5.554897785186768, 3.875623941421509];0.45
242;Size 8 , but .;2;1.0;[5.431248664855957, -2.7686727046966553, -0.40947583317756653, 5.515090465545654, 3.83713960647583];0.0
243;these are too long- at least an inch and 1/2 .;12;0.0;[6.859570026397705, -2.467705726623535, -0.37053778767585754, 5.143031120300293, 4.223240375518799];-0.175
243;I 've always gotten this size in Nike shoes with similar description , but;2;0.6048135694377869;[5.920872211456299, -2.645517110824585, -0.8018632531166077, 5.319036960601807, 3.974090814590454];0.0
244;Very lightweight .;8;1.0;[8.171142578125, 1.131925344467163, 0.64504474401474, 5.812042713165283, 5.434896469116211];0.2
244;Normal Nike quality .;17;0.9373465753089735;[7.291621208190918, -1.7629313468933105, -2.455078601837158, 4.757455825805664, 4.979642391204834];0.15
244;Pink is very bright , colors look great together .;10;0.9130108572646034;[7.231225967407227, -0.6792901754379272, -0.16910023987293243, 5.232395172119141, 6.232584476470947];0.5366666666666667
245;Love them ! !;0;1.0;[4.71483850479126, 1.4792662858963013, -0.8028607964515686, 4.750364780426025, 6.630606174468994];0.78125
246;Arrived on time .;5;0.7501552302198873;[5.446822643280029, -0.5654816627502441, 0.3818379044532776, 5.833868026733398, 5.337475776672363];0.0
246;if I wear thick socks they are fine;4;0.7300864035148235;[8.189695358276367, -2.18630051612854, -1.8775280714035034, 5.924540042877197, 4.0882673263549805];0.05833333333333332
246;I probably should have gone with a 7.5 instead of an 8 because they do seem a little big , but .;2;1.0;[5.4322943687438965, -2.724184513092041, -0.3370049297809601, 5.526169300079346, 3.8763644695281982];-0.09375
246;Also , they can sometimes make a very annoying squeaky noise when I run on certain surfaces so I 'm trying to get them worn in .;4;0.0;[8.1713285446167, -1.2774138450622559, -1.9912278652191162, 5.809964656829834, 4.189778804779053];-0.39285714285714285
246;Over - all , I am satisfied with my purchase !;5;1.0;[5.33050012588501, -0.30245453119277954, 0.054553501307964325, 5.996110439300537, 5.2400221824646];0.625
247;After less than a week the sole ripped off on the outside of the shoe;20;0.0;[7.513114929199219, -1.8070858716964722, -1.587817907333374, 5.751333713531494, 4.6885175704956055];-0.05555555555555555
248;The lines do n't really show up unless there is a bright light on them .;10;0.0;[7.544752597808838, -1.3604893684387207, -1.0796971321105957, 5.535068511962891, 5.115379333496094];0.4333333333333334
248;that they are perfect;0;0.35272952798860036;[5.689053535461426, 0.2968609035015106, -0.19579747319221497, 4.861382484436035, 6.397296905517578];1.0
248;But other than .;-1;0.0;[6.739831924438477, -0.2747277319431305, -0.2559465169906616, 5.155373573303223, 5.554557800292969];-0.125
248;are comfortable the first time you put them on;3;0.7899486015788487;[8.671606063842773, -0.37764155864715576, -0.7661846876144409, 6.341982841491699, 5.334587097167969];0.325
248;They are very true to size and .;27;1.0;[6.286535263061523, -2.2659878730773926, 0.4619368314743042, 4.988863468170166, 5.005370616912842];0.45499999999999996
249;I love these !  ;0;0.4715347620418635;[5.515934467315674, 0.7163698673248291, -0.7211385369300842, 4.714692115783691, 6.6823835372924805];0.625
249;I ordered an 8.5 which is my normal shoe size and they fit great .  ;2;0.8911823244506194;[5.589540004730225, -2.685183048248291, -0.430627703666687, 5.489748954772949, 3.9491727352142334];0.45
249;they performed well , and they are sooooo pretty !  ;0;0.7009247258039557;[4.972391128540039, 1.083234190940857, -0.5257961750030518, 4.81158971786499, 6.532629013061523];0.3125
249;I used them for my strength training class and Comfortable , low profile and stylish !;6;0.0;[8.482589721679688, -0.1632310450077057, -1.788073182106018, 5.984638214111328, 4.312326431274414];0.3416666666666666
250;comfortable;18;0.9699106596600728;[9.759038925170898, -0.5480431914329529, 1.3690130710601807, 7.9012837409973145, 4.918819904327393];0.4
250;Cute and;10;0.6098102019760557;[6.834264278411865, 0.08999204635620117, 0.6327546834945679, 5.587733268737793, 6.261692523956299];0.5
251;Very comfortable .;7;1.0;[9.332196235656738, 0.04377293214201927, 0.5578403472900391, 7.1961846351623535, 5.004205226898193];0.52
252;Sizing was perfect as ordered .;1;0.0;[5.903675079345703, -2.11191725730896, 0.4647175371646881, 5.280159950256348, 4.872260093688965];1.0
252;Quality appears good , still new , not too much more to report .;9;0.0;[6.159482479095459, -0.6416946053504944, 0.3046242892742157, 5.702067852020264, 5.429184436798096];0.4454545454545455
253;Size really depends on the brand .  ;2;0.5405143566691974;[6.04551362991333, -2.4821693897247314, -0.5876322388648987, 5.302829742431641, 4.011978626251221];0.2
253;they fit me perfectly .  ;1;1.0;[6.255293846130371, -2.013359308242798, 0.5648027658462524, 4.6420159339904785, 5.508512496948242];0.7
253;I wear a 6.5 in Nike and;2;0.5525804477283475;[5.656971454620361, -2.8989977836608887, -0.802690863609314, 5.376040458679199, 3.7394490242004395];0.0
253;do not restrict movement;-1;0.0;[8.44167709350586, -1.2023955583572388, -1.3731509447097778, 6.0540289878845215, 3.666290283203125];0.0
253;These shoes are comfortable , they wrap around my feet like a bandage but .;18;0.0;[8.156126022338867, -2.1577374935150146, -2.1875829696655273, 5.585467338562012, 4.613160610198975];0.4
254;I was really excited when I opened the box to see the color is exactly like the image shows !;10;1.0;[7.261632919311523, -0.5106317400932312, -0.1751011461019516, 5.3051371574401855, 6.228537082672119];0.34375
254;used the same size to order these;2;0.5717340412346941;[5.620379447937012, -2.149735927581787, -0.34197258949279785, 5.497026443481445, 4.352829933166504];0.0
254;I have the Nike flex tr 5 and .;17;0.0;[7.68862771987915, -1.436690330505371, -2.555056095123291, 4.8350300788879395, 4.419347763061523];0.0
254;They are a little bigger than expected but still comfortable .;2;0.0;[6.773434638977051, -2.1229214668273926, 0.06374956667423248, 5.173613548278809, 4.5985541343688965];0.02812500000000001
255;Returning these .;26;1.0;[5.256109714508057, -1.4577558040618896, -0.38272327184677124, 5.923985958099365, 4.589715480804443];0.0
255;the pictures on here make the shoe appear all black with a touch of pink in the check .;10;0.0;[7.297730922698975, -1.6496829986572266, -1.0642648935317993, 5.111957550048828, 5.329006671905518];-0.13333333333333333
255;however , the whole shoe has pink coming through .;19;0.9001376725339607;[7.33547306060791, -1.7091177701950073, -0.9931827187538147, 5.122114181518555, 5.250316143035889];0.05
255;I was looking for an all black shoe .;22;0.0;[7.403304100036621, -1.3715295791625977, -2.084169626235962, 4.587498664855957, 5.228652477264404];-0.16666666666666666
255;love them;0;1.0;[5.077842712402344, 1.2545374631881714, -0.7860766053199768, 5.11818265914917, 6.1858906745910645];0.5
255;I ordered the Nike Women 's Flex Supreme TR3 instead and ! ! !;17;0.8608228627482344;[7.461355209350586, -1.5403002500534058, -2.5939409732818604, 4.791565418243408, 4.736120223999023];0.0
256;wow these are the most comfortable , light weight shoes .;11;0.930009215065112;[8.422150611877441, -2.021148681640625, -2.3629579544067383, 4.985232830047607, 4.9418625831604];0.35
256;I love them ! !;0;1.0;[4.823032855987549, 1.3825818300247192, -0.7770929336547852, 4.830104351043701, 6.548459053039551];0.78125
257;love the lightweight and the fit;25;0.0;[7.336604595184326, -1.200914740562439, 0.7958653569221497, 5.190052032470703, 5.975176811218262];0.45
258;fits perfect , my daughter loves them;1;1.0;[6.336645603179932, -2.0121498107910156, 0.6740677952766418, 4.643467903137207, 5.643254280090332];1.0
259;Finally , after trying about 10 pairs of Nike 's , these were a perfect fit .  ;16;0.0;[7.442448616027832, -1.4812365770339966, -2.6690962314605713, 4.74200963973999, 5.161730766296387];0.4666666666666666
259;They are light and very comfortable , I really just forget about my feet when I 'm wearing them .;3;0.0;[8.479410171508789, -1.8039252758026123, -2.027226209640503, 5.567895889282227, 4.699416160583496];0.37333333333333335
260;my daughter LOVES them;13;1.0;[5.584713459014893, 0.10037065297365189, -3.3033106327056885, 4.9951863288879395, 6.133579254150391];0.0
260;Came quick and;5;0.7861258366422981;[5.58331823348999, -0.7043088674545288, 0.4534914493560791, 5.875324249267578, 5.290394306182861];0.3333333333333333
261;Great Gift - she loved it !  ;13;0.7796210009503372;[5.302703380584717, 0.1109222024679184, -3.7060601711273193, 5.037891864776611, 6.133883953094482];0.8375
261;It 's a nice shoe !;22;0.0;[7.815149784088135, -1.4875245094299316, -2.640754222869873, 4.253459930419922, 5.916479110717773];0.75
262;she loves them .  ;13;0.8256675859389518;[5.314691066741943, 0.1089363545179367, -3.686098337173462, 5.035719394683838, 6.13331413269043];0.0
262;Bought these for my daughter and;13;1.0;[5.7507429122924805, -0.08714444935321808, -3.285090208053589, 5.079236030578613, 5.981423854827881];0.0
262;She tried them on at a retail store a couple months prior , so I knew her exact size .;13;0.0;[5.776144027709961, -1.8482786417007446, -0.7386579513549805, 5.3361382484436035, 4.802309513092041];0.125
263;fast shipping;5;0.6600829749019743;[5.55859899520874, -0.8501232862472534, 0.44506213068962097, 5.841903209686279, 5.196919918060303];0.2
263;Great product and !;5;0.6850168673916472;[5.883401870727539, 0.02094234898686409, -0.20167629420757294, 5.768488883972168, 5.34407901763916];1.0
264;bought it online;16;0.0;[5.701900959014893, -1.5783696174621582, -0.8431002497673035, 5.582304954528809, 4.636272430419922];0.0
